,Unnamed: 0,area_type,balcony,price,bhk
569,569,Built-up  Area,1.00,55.00,2.00
570,570,Built-up  Area,3.00,315.00,4.00
571,571,Super built-up  Area,2.00,125.00,3.00
572,572,Super built-up  Area,1.00,69.30,2.00
573,573,Plot  Area,3.00,225.00,4.00
574,574,Super built-up  Area,0.00,120.00,3.00
575,575,Super built-up  Area,1.00,58.70,3.00
576,576,Super built-up  Area,2.00,80.00,2.00
577,577,Plot  Area,0.00,65.00,2.00
578,578,Super built-up  Area,1.00,73.00,3.00
579,579,Plot  Area,0.00,34.19,2.80
580,580,Built-up  Area,3.00,45.00,2.00
581,581,Built-up  Area,1.00,36.00,1.00
582,582,Super built-up  Area,2.00,46.00,1.00
583,583,Super built-up  Area,2.00,313.00,3.00
584,584,Super built-up  Area,1.00,180.00,3.00
585,585,Super built-up  Area,1.00,48.95,2.00
586,586,Super built-up  Area,1.00,40.00,2.00
587,587,Super built-up  Area,1.00,102.00,2.00
588,588,Super built-up  Area,2.00,42.00,2.00
589,589,Super built-up  Area,2.00,38.00,2.00
590,590,Built-up  Area,3.00,75.00,3.00
591,591,Super built-up  Area,2.00,150.00,3.00
592,592,Plot  Area,0.00,115.00,2.00
593,593,Super built-up  Area,1.00,18.50,1.00
594,594,Carpet  Area,2.00,98.00,2.00
595,595,Super built-up  Area,1.00,65.00,3.00
596,596,Super built-up  Area,2.00,45.00,2.00
597,597,Built-up  Area,2.00,85.00,3.00
598,598,Super built-up  Area,2.00,44.71,3.00
599,599,Super built-up  Area,3.00,85.00,3.00
600,600,Super built-up  Area,1.00,223.00,3.00
601,601,Super built-up  Area,0.00,90.00,1.00
602,602,Built-up  Area,1.00,60.00,1.00
603,603,Plot  Area,1.00,70.00,3.00
604,604,Super built-up  Area,2.00,140.00,3.00
605,605,Super built-up  Area,3.00,2200.00,7.00
606,606,Built-up  Area,1.00,25.00,2.00
607,607,Super built-up  Area,1.00,49.07,2.00
608,608,Built-up  Area,1.00,37.00,3.00
609,609,Super built-up  Area,2.00,260.00,4.00
610,610,Plot  Area,2.00,425.00,4.00
611,611,Built-up  Area,2.00,55.00,2.00
612,612,Super built-up  Area,2.00,45.80,2.00
613,613,Super built-up  Area,2.00,40.00,2.00
614,614,Plot  Area,2.00,150.00,5.00
615,615,Plot  Area,1.00,250.00,6.00
616,616,Super built-up  Area,1.00,42.00,2.00
617,617,Built-up  Area,1.00,70.00,4.00
618,618,Super built-up  Area,2.00,360.00,4.00
619,619,Super built-up  Area,0.00,100.00,3.00
620,620,Super built-up  Area,2.00,134.00,3.00
621,621,Built-up  Area,2.00,95.00,2.00
622,622,Carpet  Area,2.00,95.00,3.00
623,623,Super built-up  Area,1.00,36.00,1.00
624,624,Super built-up  Area,3.00,95.00,3.00
625,625,Super built-up  Area,3.00,100.00,3.00
626,626,Super built-up  Area,2.00,60.00,3.00
627,627,Built-up  Area,2.00,49.00,2.00
628,628,Super built-up  Area,1.00,85.00,2.00
629,629,Carpet  Area,2.00,70.00,3.00
630,630,Plot  Area,0.00,56.00,2.00
631,631,Super built-up  Area,2.00,160.00,3.00
632,632,Super built-up  Area,2.00,50.00,2.00
633,633,Super built-up  Area,0.00,25.00,1.00
634,634,Super built-up  Area,3.00,250.00,4.00
635,635,Super built-up  Area,1.00,29.00,2.00
636,636,Super built-up  Area,3.00,86.00,3.00
637,637,Built-up  Area,3.00,65.00,3.00
638,638,Super built-up  Area,1.00,160.00,6.00
639,639,Built-up  Area,2.00,325.00,4.00
640,640,Super built-up  Area,2.00,48.00,2.00
641,641,Plot  Area,1.00,660.00,3.00
642,642,Carpet  Area,3.00,52.80,2.00
643,643,Super built-up  Area,2.00,40.00,1.00
644,644,Super built-up  Area,3.00,80.00,2.00
645,645,Super built-up  Area,2.00,47.00,2.00
646,646,Super built-up  Area,2.00,62.00,3.00
647,647,Super built-up  Area,2.00,52.20,2.00
648,648,Built-up  Area,0.00,265.00,9.00
649,649,Super built-up  Area,1.00,262.00,3.00
650,650,Super built-up  Area,1.00,60.00,2.00
651,651,Super built-up  Area,1.00,150.00,3.00
652,652,Built-up  Area,1.00,35.23,3.00
653,653,Super built-up  Area,2.00,58.00,2.00
654,654,Super built-up  Area,1.00,58.00,3.00
655,655,Super built-up  Area,2.00,46.00,3.00
656,656,Built-up  Area,0.00,260.00,4.00
657,657,Super built-up  Area,2.00,66.00,3.00
658,658,Super built-up  Area,1.00,45.00,2.00
659,659,Super built-up  Area,1.00,67.39,2.00
660,660,Super built-up  Area,3.00,78.00,3.00
661,661,Super built-up  Area,0.00,48.13,2.00
662,662,Super built-up  Area,1.00,45.98,2.00
663,663,Built-up  Area,2.00,200.00,4.00
664,664,Super built-up  Area,1.00,45.00,3.00
665,665,Built-up  Area,2.00,130.00,3.00
666,666,Super built-up  Area,2.00,200.00,2.00
667,667,Super built-up  Area,2.00,38.55,2.00
668,668,Super built-up  Area,2.00,108.00,3.00
669,669,Super built-up  Area,0.00,375.00,5.00
670,670,Built-up  Area,0.00,70.00,3.00
671,671,Super built-up  Area,0.00,77.00,3.00
672,672,Built-up  Area,0.00,445.00,4.00
673,673,Super built-up  Area,2.00,78.34,3.00
674,674,Built-up  Area,3.00,130.00,3.00
675,675,Super built-up  Area,2.00,115.00,2.00
676,676,Plot  Area,0.00,50.00,1.00
677,677,Plot  Area,0.00,150.00,7.00
678,678,Super built-up  Area,1.00,120.00,3.00
679,679,Plot  Area,0.00,100.00,5.00
680,680,Super built-up  Area,2.00,57.00,3.00
681,681,Plot  Area,2.00,375.00,4.00
682,682,Super built-up  Area,2.00,49.85,2.00
683,683,Super built-up  Area,2.00,165.00,3.00
684,684,Super built-up  Area,2.00,40.00,3.00
685,685,Plot  Area,2.00,140.00,3.00
686,686,Super built-up  Area,1.00,56.00,2.00
687,687,Super built-up  Area,1.00,109.00,3.00
688,688,Super built-up  Area,0.00,83.30,3.00
689,689,Super built-up  Area,2.00,111.00,4.00
690,690,Built-up  Area,0.00,58.00,4.00
691,691,Super built-up  Area,2.00,61.75,2.00
692,692,Plot  Area,1.00,55.00,2.00
693,693,Built-up  Area,3.00,120.00,3.00
694,694,Super built-up  Area,2.00,60.00,2.00
695,695,Super built-up  Area,1.00,120.00,3.00
696,696,Super built-up  Area,0.00,43.48,2.00
697,697,Plot  Area,1.00,139.00,3.00
698,698,Super built-up  Area,1.00,40.39,2.00
699,699,Plot  Area,1.00,87.00,3.00
700,700,Built-up  Area,1.00,32.49,2.00
701,701,Built-up  Area,1.00,44.00,2.00
702,702,Super built-up  Area,0.00,548.50,5.00
703,703,Super built-up  Area,3.00,76.00,3.00
704,704,Plot  Area,1.00,98.50,3.00
705,705,Built-up  Area,1.00,28.34,2.00
706,706,Built-up  Area,1.00,159.00,3.00
707,707,Super built-up  Area,2.00,25.53,3.00
708,708,Super built-up  Area,2.00,24.50,2.00
709,709,Super built-up  Area,0.00,45.00,2.00
710,710,Super built-up  Area,1.00,82.00,2.00
711,711,Super built-up  Area,2.00,32.00,2.00
712,712,Super built-up  Area,2.00,160.00,3.00
713,713,Super built-up  Area,3.00,54.00,3.00
714,714,Super built-up  Area,2.00,91.00,3.00
715,715,Super built-up  Area,2.00,62.00,3.00
716,716,Super built-up  Area,2.00,82.00,3.00
717,717,Super built-up  Area,2.00,40.61,2.00
718,718,Built-up  Area,1.00,71.00,2.00
719,719,Super built-up  Area,1.00,225.00,3.00
720,720,Super built-up  Area,1.00,90.00,3.00
721,721,Built-up  Area,2.00,100.00,3.00
722,722,Super built-up  Area,2.00,42.00,2.00
723,723,Super built-up  Area,2.00,57.00,2.00
724,724,Built-up  Area,1.00,57.00,3.00
725,725,Plot  Area,2.00,85.00,4.00
726,726,Built-up  Area,2.00,125.00,3.00
727,727,Plot  Area,2.00,160.00,5.00
728,728,Plot  Area,0.00,220.00,4.00
729,729,Super built-up  Area,1.00,48.00,2.00
730,730,Built-up  Area,1.00,53.00,2.00
731,731,Super built-up  Area,3.00,62.50,2.00
732,732,Super built-up  Area,1.00,118.00,3.00
733,733,Built-up  Area,1.00,52.00,2.00
734,734,Super built-up  Area,2.00,47.00,2.00
735,735,Super built-up  Area,1.00,52.04,2.00
736,736,Super built-up  Area,1.00,500.00,4.00
737,737,Super built-up  Area,2.00,37.64,2.00
738,738,Super built-up  Area,3.00,66.00,3.00
739,739,Super built-up  Area,2.00,162.00,3.00
740,740,Super built-up  Area,2.00,35.00,2.00
741,741,Built-up  Area,0.00,20.03,1.00
742,742,Super built-up  Area,3.00,59.95,2.00
743,743,Super built-up  Area,3.00,1250.00,4.00
744,744,Super built-up  Area,1.00,22.00,2.00
745,745,Built-up  Area,0.00,48.00,2.00
746,746,Super built-up  Area,3.00,52.00,2.00
747,747,Plot  Area,1.00,60.00,1.00
748,748,Super built-up  Area,1.00,140.00,2.00
749,749,Plot  Area,2.00,550.00,4.00
750,750,Super built-up  Area,2.00,126.00,3.00
751,751,Super built-up  Area,1.00,97.00,2.00
752,752,Super built-up  Area,1.00,77.00,2.00
753,753,Super built-up  Area,0.00,98.88,4.00
754,754,Super built-up  Area,2.00,43.51,2.00
755,755,Super built-up  Area,2.00,85.00,3.00
756,756,Super built-up  Area,1.00,53.50,2.00
757,757,Plot  Area,1.00,160.00,5.00
758,758,Super built-up  Area,3.00,36.00,2.00
759,759,Plot  Area,2.00,155.00,4.00
760,760,Super built-up  Area,2.00,39.00,2.00
761,761,Super built-up  Area,0.00,45.00,2.00
762,762,Super built-up  Area,1.00,55.00,2.00
763,763,Super built-up  Area,1.00,36.85,1.00
764,764,Super built-up  Area,1.00,55.00,2.00
765,765,Built-up  Area,2.00,110.00,3.00
766,766,Super built-up  Area,1.00,57.99,2.00
767,767,Plot  Area,1.00,90.00,5.00
768,768,Super built-up  Area,2.00,130.00,3.00
769,769,Super built-up  Area,1.00,67.00,2.00
770,770,Plot  Area,3.00,190.00,9.00
771,771,Super built-up  Area,1.00,30.00,2.00
772,772,Super built-up  Area,0.00,59.94,2.00
773,773,Super built-up  Area,2.00,89.61,3.00
774,774,Built-up  Area,2.00,58.00,2.00
775,775,Built-up  Area,1.00,93.00,1.00
776,776,Super built-up  Area,2.00,60.00,3.00
777,777,Super built-up  Area,2.00,150.00,2.00
778,778,Super built-up  Area,1.00,203.00,3.00
779,779,Super built-up  Area,3.00,150.00,3.00
780,780,Super built-up  Area,1.00,33.00,2.00
781,781,Super built-up  Area,1.00,41.00,2.00
782,782,Super built-up  Area,0.00,28.00,1.00
783,783,Built-up  Area,0.00,76.00,6.00
784,784,Super built-up  Area,2.00,75.00,3.00
785,785,Super built-up  Area,3.00,82.50,3.00
786,786,Super built-up  Area,0.00,65.00,2.00
787,787,Super built-up  Area,2.00,152.00,4.00
788,788,Plot  Area,0.00,90.00,4.00
789,789,Plot  Area,3.00,65.00,6.00
790,790,Super built-up  Area,1.00,59.13,3.00
791,791,Super built-up  Area,1.00,66.02,2.00
792,792,Super built-up  Area,2.00,83.00,2.00
793,793,Built-up  Area,2.00,52.00,2.00
794,794,Built-up  Area,2.00,300.00,7.00
795,795,Super built-up  Area,2.00,77.00,3.00
796,796,Super built-up  Area,1.00,63.00,2.00
797,797,Super built-up  Area,1.00,41.00,2.00
798,798,Super built-up  Area,2.00,42.60,2.00
799,799,Super built-up  Area,2.00,112.00,3.00
800,800,Super built-up  Area,2.00,59.76,3.00
801,801,Super built-up  Area,0.00,453.00,4.00
802,802,Super built-up  Area,1.00,61.00,2.00
803,803,Super built-up  Area,0.00,46.00,2.00
804,804,Built-up  Area,1.00,40.00,2.00
805,805,Super built-up  Area,0.00,75.00,3.00
806,806,Built-up  Area,0.00,62.00,2.00
807,807,Plot  Area,1.00,59.00,4.00
808,808,Super built-up  Area,0.00,135.00,3.00
809,809,Built-up  Area,3.00,99.00,3.00
810,810,Plot  Area,1.00,80.00,4.00
811,811,Super built-up  Area,3.00,111.00,4.00
812,812,Super built-up  Area,1.00,67.30,2.00
813,813,Super built-up  Area,1.00,42.79,2.00
814,814,Built-up  Area,1.00,84.00,2.00
815,815,Super built-up  Area,2.00,27.68,2.00
816,816,Built-up  Area,2.00,33.00,1.00
817,817,Super built-up  Area,1.00,98.00,2.00
818,818,Super built-up  Area,1.00,83.30,3.00
819,819,Super built-up  Area,3.00,195.00,4.00
820,820,Built-up  Area,1.00,38.13,3.00
821,821,Super built-up  Area,1.00,84.83,3.00
822,822,Super built-up  Area,1.00,34.90,2.00
823,823,Super built-up  Area,3.00,300.00,4.00
824,824,Built-up  Area,1.00,50.49,2.00
825,825,Super built-up  Area,0.00,130.00,4.00
826,826,Super built-up  Area,1.00,90.00,3.00
827,827,Super built-up  Area,2.00,95.00,3.00
828,828,Built-up  Area,2.00,75.00,3.00
829,829,Super built-up  Area,1.00,30.00,1.00
830,830,Built-up  Area,1.00,83.00,2.00
831,831,Super built-up  Area,1.00,39.00,2.00
832,832,Super built-up  Area,1.00,100.00,3.00
833,833,Super built-up  Area,0.00,15.00,2.00
834,834,Built-up  Area,2.00,40.00,2.00
835,835,Built-up  Area,2.00,45.00,2.00
836,836,Super built-up  Area,1.00,68.75,2.00
837,837,Super built-up  Area,2.00,57.00,2.00
838,838,Built-up  Area,1.00,69.00,6.00
839,839,Plot  Area,1.00,150.00,2.00
840,840,Super built-up  Area,2.00,660.00,3.00
841,841,Super built-up  Area,3.00,75.00,2.00
842,842,Super built-up  Area,3.00,55.00,3.00
843,843,Super built-up  Area,1.00,39.52,2.00
844,844,Super built-up  Area,2.00,58.00,2.00
845,845,Plot  Area,0.00,95.00,4.00
846,846,Super built-up  Area,2.00,113.00,3.00
847,847,Super built-up  Area,2.00,36.00,3.00
848,848,Super built-up  Area,2.00,194.00,3.00
849,849,Super built-up  Area,2.00,43.50,3.00
850,850,Super built-up  Area,0.00,58.94,2.00
851,851,Super built-up  Area,2.00,86.58,3.00
852,852,Built-up  Area,0.00,94.00,3.00
853,853,Built-up  Area,2.00,70.00,2.00
854,854,Super built-up  Area,1.00,184.00,3.00
855,855,Plot  Area,0.00,600.00,4.00
856,856,Super built-up  Area,2.00,82.00,3.00
857,857,Plot  Area,1.00,72.00,8.00
858,858,Super built-up  Area,2.00,92.00,2.00
859,859,Super built-up  Area,1.00,27.24,2.00
860,860,Plot  Area,2.00,125.00,6.00
861,861,Plot  Area,1.00,640.00,4.00
862,862,Super built-up  Area,2.00,51.47,2.00
863,863,Built-up  Area,2.00,52.00,2.00
864,864,Built-up  Area,1.00,41.00,2.00
865,865,Super built-up  Area,1.00,41.10,2.00
866,866,Plot  Area,2.00,80.00,5.00
867,867,Built-up  Area,2.00,57.00,2.00
868,868,Super built-up  Area,1.00,46.55,2.00
869,869,Super built-up  Area,1.00,73.30,2.00
870,870,Built-up  Area,1.00,67.00,2.00
871,871,Built-up  Area,0.00,65.00,3.00
872,872,Super built-up  Area,0.00,45.00,2.00
873,873,Super built-up  Area,1.00,49.39,2.00
874,874,Super built-up  Area,1.00,50.00,2.00
875,875,Super built-up  Area,2.00,85.00,3.00
876,876,Super built-up  Area,2.00,142.00,3.00
877,877,Built-up  Area,0.00,95.00,3.00
878,878,Super built-up  Area,1.00,71.00,3.00
879,879,Super built-up  Area,2.00,60.00,3.00
880,880,Built-up  Area,0.00,40.00,3.00
881,881,Super built-up  Area,2.00,95.00,2.00
882,882,Super built-up  Area,1.00,40.00,1.00
883,883,Super built-up  Area,2.00,58.00,3.00
884,884,Plot  Area,0.00,95.00,3.00
885,885,Built-up  Area,2.00,115.00,7.00
886,886,Super built-up  Area,0.00,15.14,1.00
887,887,Super built-up  Area,2.00,25.88,2.00
888,888,Built-up  Area,2.00,240.00,5.00
889,889,Plot  Area,1.00,415.00,5.00
890,890,Super built-up  Area,3.00,66.00,3.00
891,891,Super built-up  Area,1.00,28.00,2.00
892,892,Plot  Area,0.00,66.00,3.00
893,893,Built-up  Area,0.00,37.00,2.00
894,894,Super built-up  Area,1.00,69.00,2.00
895,895,Super built-up  Area,3.00,51.91,2.00
896,896,Super built-up  Area,1.00,42.79,2.00
897,897,Super built-up  Area,3.00,80.00,2.00
898,898,Plot  Area,1.00,70.00,1.00
899,899,Built-up  Area,2.00,130.00,3.00
900,900,Super built-up  Area,1.00,55.78,2.00
901,901,Super built-up  Area,2.00,125.00,3.00
902,902,Super built-up  Area,1.00,65.00,2.00
903,903,Super built-up  Area,2.00,120.00,3.00
904,904,Super built-up  Area,1.00,30.00,1.00
905,905,Super built-up  Area,1.00,26.00,1.00
906,906,Super built-up  Area,1.00,17.00,1.00
907,907,Plot  Area,1.00,150.00,2.00
908,908,Plot  Area,0.00,233.00,2.00
909,909,Built-up  Area,1.00,140.00,3.00
910,910,Super built-up  Area,1.00,69.00,2.00
911,911,Built-up  Area,3.00,239.00,4.00
912,912,Super built-up  Area,1.00,125.00,3.00
913,913,Super built-up  Area,0.00,200.00,2.00
914,914,Super built-up  Area,2.00,52.00,2.00
915,915,Super built-up  Area,3.00,52.00,2.00
916,916,Super built-up  Area,0.00,110.00,3.00
917,917,Built-up  Area,3.00,53.00,2.00
918,918,Super built-up  Area,0.00,200.00,1.00
919,919,Built-up  Area,1.00,45.00,2.00
920,920,Super built-up  Area,2.00,107.00,3.00
921,921,Super built-up  Area,1.00,57.50,3.00
922,922,Super built-up  Area,2.00,33.03,2.00
923,923,Built-up  Area,0.00,180.00,4.00
924,924,Super built-up  Area,1.00,54.00,3.00
925,925,Super built-up  Area,0.00,80.00,3.00
926,926,Super built-up  Area,2.00,55.00,3.00
927,927,Super built-up  Area,0.00,43.42,2.00
928,928,Super built-up  Area,2.00,423.00,5.00
929,929,Built-up  Area,0.00,58.00,2.00
930,930,Super built-up  Area,1.00,98.89,2.00
931,931,Super built-up  Area,2.00,49.86,2.00
932,932,Super built-up  Area,2.00,130.00,3.00
933,933,Super built-up  Area,2.00,39.73,3.00
934,934,Super built-up  Area,2.00,150.00,3.00
935,935,Super built-up  Area,2.00,247.00,4.00
936,936,Super built-up  Area,3.00,250.00,4.00
937,937,Super built-up  Area,1.00,330.00,3.00
938,938,Plot  Area,0.00,290.00,9.00
939,939,Plot  Area,3.00,187.00,5.00
940,940,Built-up  Area,3.00,90.00,3.00
941,941,Super built-up  Area,0.00,304.00,4.00
942,942,Built-up  Area,1.00,11.00,1.00
943,943,Built-up  Area,1.00,82.00,2.00
944,944,Super built-up  Area,2.00,87.00,2.00
945,945,Super built-up  Area,1.00,45.90,2.00
946,946,Plot  Area,1.00,155.00,4.00
947,947,Super built-up  Area,1.00,79.50,2.00
948,948,Built-up  Area,1.00,240.00,4.00
949,949,Super built-up  Area,2.00,64.44,3.00
950,950,Super built-up  Area,2.00,425.00,4.00
951,951,Built-up  Area,2.00,95.00,3.00
952,952,Super built-up  Area,2.00,95.00,3.00
953,953,Plot  Area,0.00,270.00,4.00
954,954,Super built-up  Area,0.00,50.00,3.00
955,955,Super built-up  Area,1.00,80.00,3.00
956,956,Plot  Area,0.00,72.00,4.00
957,957,Super built-up  Area,2.00,55.79,2.00
958,958,Super built-up  Area,1.00,110.00,2.00
959,959,Super built-up  Area,0.00,18.41,1.00
960,960,Super built-up  Area,1.00,33.28,3.00
961,961,Plot  Area,0.00,95.00,3.00
962,962,Super built-up  Area,1.00,115.00,2.00
963,963,Super built-up  Area,3.00,68.00,3.00
964,964,Super built-up  Area,1.00,35.14,2.00
965,965,Super built-up  Area,3.00,200.00,3.00
966,966,Built-up  Area,1.00,42.00,3.00
967,967,Super built-up  Area,1.00,55.00,2.00
968,968,Super built-up  Area,1.00,48.45,2.00
969,969,Super built-up  Area,2.00,65.99,3.00
970,970,Built-up  Area,1.00,20.00,1.00
971,971,Super built-up  Area,2.00,56.00,3.00
972,972,Super built-up  Area,3.00,80.00,2.00
973,973,Super built-up  Area,2.00,50.00,2.00
974,974,Super built-up  Area,2.00,47.00,2.00
975,975,Built-up  Area,1.00,62.00,2.00
976,976,Plot  Area,2.00,225.00,6.00
977,977,Plot  Area,3.00,240.00,5.00
978,978,Built-up  Area,0.00,42.00,2.00
979,979,Super built-up  Area,2.00,71.55,2.00
980,980,Built-up  Area,3.00,31.00,2.00
981,981,Super built-up  Area,1.00,86.51,3.00
982,982,Super built-up  Area,2.00,52.07,2.00
983,983,Super built-up  Area,2.00,100.00,3.00
984,984,Super built-up  Area,1.00,49.98,2.00
985,985,Super built-up  Area,1.00,56.50,2.00
986,986,Super built-up  Area,2.00,75.00,3.00
987,987,Super built-up  Area,1.00,109.00,3.00
988,988,Built-up  Area,0.00,27.00,2.00
989,989,Super built-up  Area,1.00,55.15,2.00
990,990,Super built-up  Area,0.00,17.54,1.00
991,991,Plot  Area,3.00,125.00,8.00
992,992,Plot  Area,2.00,90.00,4.00
993,993,Super built-up  Area,1.00,36.85,1.00
994,994,Super built-up  Area,1.00,73.50,2.00
995,995,Built-up  Area,2.00,80.00,2.00
996,996,Plot  Area,0.00,20.00,1.00
997,997,Plot  Area,1.00,56.12,3.00
998,998,Built-up  Area,2.00,67.00,2.00
999,999,Super built-up  Area,2.00,145.00,3.00
1000,1000,Super built-up  Area,1.00,22.00,1.00
1001,1001,Super built-up  Area,2.00,100.00,3.00
1002,1002,Super built-up  Area,2.00,93.00,2.00
1003,1003,Super built-up  Area,2.00,49.00,2.00
1004,1004,Super built-up  Area,2.00,89.50,3.00
1005,1005,Super built-up  Area,3.00,66.00,3.00
1006,1006,Built-up  Area,1.00,40.43,3.00
1007,1007,Super built-up  Area,2.00,67.00,3.00
1008,1008,Built-up  Area,1.00,82.00,2.00
1009,1009,Super built-up  Area,1.00,44.50,2.00
1010,1010,Plot  Area,2.00,65.00,4.00
1011,1011,Super built-up  Area,0.00,53.00,2.00
1012,1012,Built-up  Area,1.00,62.80,2.00
1013,1013,Super built-up  Area,2.00,163.00,4.00
1014,1014,Super built-up  Area,2.00,53.00,3.00
1015,1015,Super built-up  Area,0.00,62.00,2.00
1016,1016,Built-up  Area,1.00,12.00,1.00
1017,1017,Plot  Area,0.00,60.00,2.00
1018,1018,Super built-up  Area,0.00,140.00,7.00
1019,1019,Plot  Area,0.00,110.00,1.00
1020,1020,Carpet  Area,0.00,30.00,1.00
1021,1021,Super built-up  Area,2.00,48.27,2.00
1022,1022,Super built-up  Area,1.00,56.00,2.00
1023,1023,Super built-up  Area,2.00,95.84,3.00
1024,1024,Plot  Area,2.00,240.00,8.00
1025,1025,Super built-up  Area,1.00,80.50,2.00
1026,1026,Super built-up  Area,2.00,74.50,3.00
1027,1027,Built-up  Area,1.00,55.00,2.00
1028,1028,Super built-up  Area,1.00,40.00,1.00
1029,1029,Super built-up  Area,1.00,64.50,2.00
1030,1030,Super built-up  Area,1.00,38.00,1.00
1031,1031,Super built-up  Area,2.00,46.00,2.00
1032,1032,Super built-up  Area,1.00,43.40,3.00
